Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
UniTime_cpsolver,org.cpsolver.coursett.constraint,SoftInstructorConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,SoftInstructorConstraint.SoftInstructorConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iConficts
UniTime_cpsolver,org.cpsolver.coursett.constraint,SoftInstructorConstraint.SoftInstructorConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,SpreadConstraint,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: iInteractive; iSpreadFactor; iUnassignmentsToWeaken; iName; iFirstDaySlot; iLastDaySlot; iFirstWorkDay; iLastWorkDay; USE_MOST_IMPROVEMENT_ADEPTS; iMaxAllowedPenalty; iUnassignment; iCourses; iMaxCourses; iCurrentPenalty
UniTime_cpsolver,org.cpsolver.coursett.constraint,SpreadConstraint,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 116
UniTime_cpsolver,org.cpsolver.coursett.constraint,SpreadConstraint.SpreadConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iMaxAllowedPenalty; iUnassignment; iCourses; iMaxCourses; iCurrentPenalty
UniTime_cpsolver,org.cpsolver.coursett.constraint,SpreadConstraint.SpreadConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,SpreadConstraint.SpreadConstraintContext,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: iMaxAllowedPenalty; iUnassignment; iCourses; iMaxCourses; iCurrentPenalty
UniTime_cpsolver,org.cpsolver.coursett.criteria.additional,IgnoredStudentConflict,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.criteria.additional,ImportantStudentConflict,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: ImportantStudentHardConflict
UniTime_cpsolver,org.cpsolver.coursett.criteria.additional,InstructorConflict,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DefaultStudentSectioning; TimetableModel; StudentSectioning; Lecture; DepartmentSpreadConstraint; DepartmentBalancingPenalty; Placement; RoomLocation; RoomConstraint; ClassLimitConstraint; Configuration; Student; InstructorConstraint; StudentGroup; JenrlConstraint; StudentConflict; GroupConstraint; StudentCommittedConflict; InstructorConflict; RoomPreferences; TimePreferences; DistributionPreferences; BackToBackInstructorPreferences; TooBigRooms; UselessHalfHours; RoomViolations; TimeViolations; StudentHardConflict; StudentDistanceConflict; SameSubpartBalancingPenalty; BrokenTimePatterns; FinalSectioning; InitialSectioning; StudentSwapSectioning; StudentSwapGenerator; StudentSwap
UniTime_cpsolver,org.cpsolver.coursett.criteria.additional,InstructorFairness,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
